2018-05-09 18:27:15.998411,0
2018-05-09 18:27:16.670260,0
2018-05-09 18:27:17.501231,0
2018-05-09 18:27:19.004224,0
2018-05-09 18:27:19.666394,0
2018-05-09 18:27:20.504566,0
2018-05-09 18:27:22.007564,0
2018-05-09 18:27:22.670433,0
2018-05-09 18:27:23.508454,0
2018-05-09 18:27:25.010943,0
2018-05-09 18:27:25.673742,0
2018-05-09 18:27:26.493983,0
2018-05-09 18:27:27.997001,0
2018-05-09 18:27:28.617368,0
2018-05-09 18:27:29.418763,0
2018-05-09 18:27:30.519584,0
2018-05-09 18:27:31.921235,0
2018-05-09 18:27:32.469076,0
2018-05-09 18:27:33.576125,0
2018-05-09 18:27:34.422664,0
2018-05-09 18:27:35.523606,0
2018-05-09 18:27:36.924665,0
2018-05-09 18:27:37.476202,0
2018-05-09 18:27:38.581654,0
2018-05-09 18:27:39.427762,0
2018-05-09 18:27:40.528152,0
2018-05-09 18:27:41.428337,0
2018-05-09 18:27:42.529496,0
2018-05-09 18:27:43.429813,0
2018-05-09 18:27:44.531214,0
2018-05-09 18:27:45.434027,0
2018-05-09 18:27:46.531491,0
2018-05-09 18:27:47.434283,0
2018-05-09 18:27:48.534709,0
2018-05-09 18:27:49.419584,0
2018-05-09 18:27:50.535868,0
2018-05-09 18:27:51.435993,0
2018-05-09 18:27:52.537196,0
2018-05-09 18:27:53.437352,0
2018-05-09 18:27:54.538360,0
2018-05-09 18:27:55.441320,0
2018-05-09 18:27:56.542392,0
2018-05-09 18:27:57.443266,0
2018-05-09 18:27:58.525298,0
2018-05-09 18:27:59.944755,0
2018-05-09 18:28:00.498457,0
2018-05-09 18:28:01.945227,0
2018-05-09 18:28:02.503462,0
2018-05-09 18:28:03.948418,0
2018-05-09 18:28:04.502999,0
2018-05-09 18:28:06.042165,0
2018-05-09 18:28:07.092439,0
2018-05-09 18:28:08.054656,0
2018-05-09 18:28:08.955175,0
2018-05-09 18:28:09.745780,0
2018-05-09 18:28:10.514574,0
2018-05-09 18:28:12.076227,0
2018-05-09 18:28:12.958831,0
2018-05-09 18:28:13.517003,0
2018-05-09 18:28:14.957649,0
2018-05-09 18:28:15.493092,0
2018-05-09 18:28:16.911825,0
2018-05-09 18:28:17.460795,0
2018-05-09 18:28:18.564525,0
2018-05-09 18:28:19.962086,0
2018-05-09 18:28:20.514504,0
2018-05-09 18:28:21.915758,0
2018-05-09 18:28:22.468495,0
2018-05-09 18:28:23.572605,0
2018-05-09 18:28:24.418522,0
2018-05-09 18:28:25.521075,0
2018-05-09 18:28:26.922510,0
2018-05-09 18:28:27.476611,0
2018-05-09 18:28:28.581006,0
2018-05-09 18:28:29.406449,0
2018-05-09 18:28:30.526692,0
2018-05-09 18:28:31.426098,0
2018-05-09 18:28:32.529974,0
2018-05-09 18:28:33.432959,0
2018-05-09 18:28:34.530848,0
2018-05-09 18:28:35.429285,0
2018-05-09 18:28:36.531145,0
2018-05-09 18:28:37.430826,0
2018-05-09 18:28:38.531949,0
2018-05-09 18:28:39.432804,0
2018-05-09 18:28:40.533306,0
2018-05-09 18:28:41.436252,0
2018-05-09 18:28:42.539487,0
2018-05-09 18:28:43.440123,0
2018-05-09 18:28:44.542901,0
2018-05-09 18:28:45.441939,0
